FeatureIdx,FeatureName,Importance_Score,T1RF,T1RS,T2RF,T2RS,T3RF,T3RS,T4RF,T4RS,T5RF,T5RS
310292,cg21051964,1.0,cg09932758,0.39977145195007324,cg04359418,0.344420850276947,cg08274637,0.3390131890773773,cg26422151,0.33207106590270996,cg14906690,0.3315243422985077
233582,cg15256305,0.9381963014602661,cg10184983,0.8501062393188477,cg22904737,0.6116549372673035,cg14424407,0.5872045755386353,cg25467973,0.5341872572898865,cg23614791,0.533260703086853
10523,cg00590036,0.8469178080558777,cg23193759,0.3957909047603607,cg08097417,0.37768158316612244,cg13433250,0.36658740043640137,cg23606718,0.32545316219329834,cg00445126,0.3122246563434601
265302,cg17590135,0.7841092944145203,cg21585707,0.26426100730895996,cg27440995,0.25536349415779114,cg26591066,0.24841824173927307,cg21798060,0.246931254863739,cg10092251,0.2445620447397232
80296,cg04875128,0.7350366115570068,cg11377136,0.7070267796516418,cg19792599,0.6908694505691528,cg18274480,0.6781029105186462,cg21399832,0.6694707274436951,cg03544320,0.6649497151374817
165948,cg10584587,0.6263400912284851,cg04978831,0.3130343556404114,cg24932457,0.2814895808696747,cg24889998,0.27970805764198303,cg08396985,0.27817294001579285,cg18789918,0.2754599452018738
89379,cg05453358,0.43026411533355713,cg11471802,0.6784792542457581,cg10187894,0.4592150151729584,cg03199366,0.45324525237083435,cg11254700,0.45274046063423157,cg16450309,0.4522160589694977
52501,cg03127558,0.4247315526008606,cg19343034,0.4042251408100128,cg06422471,0.3599420189857483,cg05768922,0.3288228213787079,cg17179314,0.3225405514240265,cg00491255,0.3138532042503357
33112,cg01953615,0.4085690975189209,cg03701266,0.4547697603702545,cg04507915,0.43729597330093384,cg06651450,0.4278085231781006,cg08396985,0.4245608448982239,cg23288807,0.40835538506507874
62331,cg03735012,0.39288318157196045,cg07351192,0.7578628659248352,cg15027907,0.7547531723976135,cg18384778,0.7524608969688416,cg16768018,0.7522329688072205,cg22759823,0.7512990832328796
59190,cg03545227,0.39237281680107117,cg25942450,0.4288020730018616,cg27209578,0.42093992233276367,cg17833476,0.4083305895328522,cg11970349,0.4009782373905182,cg24136205,0.4007202982902527
297273,cg20002958,0.3834667205810547,cg18537454,0.3143802285194397,cg13493426,0.3028894066810608,cg21024234,0.2968049645423889,cg05621259,0.2916848957538605,cg21686386,0.28775131702423096
2573,cg00135497,0.3788415491580963,cg01511232,0.6010543704032898,cg08271909,0.518679141998291,cg02032558,0.4320937991142273,cg22398226,0.3990404009819031,cg03065175,0.38041892647743225
125331,cg07804728,0.30282288789749146,cg10334121,0.24647630751132965,cg13590117,0.24608127772808075,cg13540805,0.23116306960582733,cg23008404,0.2307957261800766,cg10462643,0.22925765812397003
226160,cg14710459,0.2840869724750519,cg13976799,0.5386887788772583,cg20740102,0.5226824283599854,cg21185187,0.5186060667037964,cg22449854,0.5154104232788086,cg10374797,0.5073359608650208
56111,cg03354992,0.2780306041240692,cg06647751,0.5972127914428711,cg25835226,0.5214629769325256,cg09105193,0.38486310839653015,cg10343447,0.3804587125778198,cg10567964,0.3774755299091339
241934,cg15896098,0.27132561802864075,cg17185401,0.3161236643791199,cg11232610,0.3125476837158203,cg09323228,0.3105868101119995,cg26549029,0.3045411705970764,cg18732064,0.30421358346939087
223164,cg14527097,0.2650243639945984,cg15580869,0.23083002865314484,cg05770762,0.21736738085746765,cg00810529,0.20945650339126587,cg07106911,0.20895621180534363,cg15310415,0.2062453031539917
141353,cg08874430,0.2517111003398895,cg14784428,0.46367257833480835,cg16736242,0.45431724190711975,cg24123057,0.40394067764282227,cg15836394,0.390549898147583,cg06911282,0.3536764085292816
192855,cg12559685,0.24544864892959595,cg07871971,0.6423773765563965,cg08860498,0.602232038974762,cg16308533,0.5906006693840027,cg11629889,0.5594479441642761,cg20841748,0.5512661933898926
347156,cg23935300,0.22811751067638397,cg21126828,0.21857036650180817,cg05726556,0.21184080839157104,cg13967414,0.21018850803375244,cg09302724,0.2099500298500061,cg24303478,0.20989106595516205
50228,cg02983451,0.22742697596549988,cg22541755,0.863677978515625,cg23458613,0.854339063167572,cg01354088,0.7699500322341919,cg12005760,0.749823272228241,cg26276650,0.6989006996154785
376729,cg26168643,0.20513427257537842,cg16787483,0.596422016620636,cg09823859,0.5660960078239441,cg05757365,0.5485758185386658,cg02611934,0.5441922545433044,cg00525681,0.5279667973518372
237085,cg15544650,0.20468828082084656,cg24758173,0.42117971181869507,cg16471084,0.40733733773231506,cg13690588,0.4025070071220398,cg23350198,0.40145835280418396,cg20624980,0.3988366425037384
126336,cg07871971,0.19941052794456482,cg12559685,0.6423773765563965,cg08860498,0.6375826597213745,cg16308533,0.627095639705658,cg11629889,0.6217402219772339,cg21946667,0.4860874116420746
